id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,result
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,8,12,17,18,18,23,41,43,41,42,36,36,30,39,28,26,28,24,25,21,37,31,30,29,29,32,29,33,27,31,29,32,40,22,23,27,34,34,29,22,38,30,39,38,32,41,35,24,28,19,27,21,19,20,23,20,23,25,39,29,24,26,34,37,28,43,38,34,35,31,24,41,28,27,37,41,54,51,57,33,52,48,43,43,30,45,34,44,36,45,40,57,52,59,45,57,53,60,58,64,67,57,46,65,56,56,47,50,49,45,48,40,33,35,46,29,23,36,45,37,31,30,41,39,31,28,32,27,22,21,26,28,28,22,24,20,22,17,21,14,16,18,14,21,20,25,24,24,19,20,25,23,25,26,24,19,16,12,18,21,20,31,29,37,28,21,25,20,29,36,24,20,7,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,12,13,22,22,27,35,38,27,54,40,30,34,33,32,39,30,31,33,27,32,20,28,28,31,30,25,20,21,20,24,25,26,22,19,17,23,28,23,24,24,19,33,27,27,24,18,32,28,32,33,31,31,28,25,35,30,41,42,36,28,44,44,35,48,47,49,40,42,44,44,31,33,43,29,35,44,48,49,66,66,47,56,59,54,54,69,55,59,47,51,43,45,53,54,46,57,52,48,51,49,56,42,65,55,48,51,41,40,36,44,32,29,32,50,38,38,31,38,34,37,31,52,32,33,24,27,19,31,29,30,19,22,22,19,20,16,27,27,20,28,23,20,19,20,20,20,29,26,15,22,17,18,20,23,25,29,28,24,27,20,25,21,33,21,24,12,14,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
279,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,3,1,5,0,3,5,2,10,14,9,7,10,15,13,11,11,20,13,15,23,23,26,31,23,24,21,16,19,20,4,8,15,19,15,13,6,2,10,16,15,6,11,5,16,8,10,14,14,10,12,13,13,3,11,13,13,11,13,14,19,16,24,16,20,16,15,15,20,24,25,27,26,22,18,23,21,18,24,20,28,20,30,38,35,19,32,30,38,26,28,37,39,43,37,34,33,41,36,29,35,33,36,41,44,47,36,39,35,19,39,54,36,40,44,46,47,37,39,55,45,32,50,41,67,38,58,73,65,48,55,54,43,47,58,51,50,56,65,67,66,55,53,53,52,74,61,62,64,59,62,47,55,57,44,36,34,33,39,31,30,32,23,31,31,14,31,27,25,22,35,33,19,28,23,30,24,25,25,15,21,20,21,31,22,27,26,33,36,29,38,25,20,14,6,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
280,1,0,0,0,0,0,1,0,0,1,1,1,2,0,4,1,2,1,1,5,7,10,11,6,12,20,22,36,28,16,11,15,14,13,25,20,28,27,16,17,19,5,11,9,8,8,10,14,11,9,10,10,17,11,13,14,10,12,7,6,11,12,7,16,3,8,12,15,17,10,13,13,10,12,12,15,9,13,16,10,19,20,21,25,28,24,26,22,21,21,24,13,31,31,25,25,35,27,26,32,28,35,38,35,31,34,35,33,30,29,32,29,38,56,48,46,45,37,50,49,41,53,49,47,39,57,36,50,38,49,44,39,42,61,41,39,47,39,43,53,40,31,38,48,39,42,46,45,38,42,39,47,49,55,59,67,60,59,61,59,61,59,69,58,59,61,54,49,41,78,58,35,56,46,38,30,28,26,26,23,25,29,34,23,20,27,33,20,18,21,23,21,23,22,18,24,23,21,29,27,22,25,25,25,23,17,16,21,17,8,8,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
281,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,6,2,3,4,4,3,8,7,6,13,28,29,20,26,25,19,10,24,14,20,21,18,20,17,12,12,7,9,6,8,7,12,5,3,8,11,13,10,7,9,10,7,14,9,6,7,11,6,14,15,15,12,12,11,8,15,14,14,20,16,19,19,14,17,16,20,25,20,19,19,17,31,28,21,11,17,24,31,23,32,34,30,33,20,31,36,35,36,34,34,44,34,33,43,56,37,47,62,51,31,47,43,55,44,34,45,55,50,53,52,51,58,55,43,59,53,40,38,44,41,55,39,37,43,44,43,34,41,50,45,44,54,39,49,53,46,59,37,41,60,68,62,55,61,56,61,56,58,53,52,53,36,38,46,42,47,34,43,51,45,48,29,29,31,30,28,20,28,19,12,18,22,16,24,23,18,28,16,19,18,19,21,22,30,29,24,19,26,20,24,19,19,22,13,7,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
282,0,0,0,0,0,0,1,0,1,1,1,2,1,3,4,4,5,4,3,4,3,8,5,14,6,10,8,13,14,14,6,15,15,15,15,21,10,23,14,14,21,18,15,19,10,16,11,13,12,14,12,7,12,14,15,14,8,10,11,9,7,8,12,7,13,7,12,13,18,14,17,16,17,23,17,14,13,19,9,7,20,21,19,19,17,22,16,19,22,19,27,23,19,23,22,17,17,26,23,26,21,20,19,22,32,25,28,20,24,24,29,33,28,33,23,30,39,36,26,39,31,33,37,39,28,49,30,46,34,61,51,52,45,42,60,48,70,68,75,55,67,57,55,78,66,72,62,58,74,63,64,67,50,63,54,50,65,47,60,48,47,58,48,52,56,39,47,30,36,46,40,32,30,33,45,33,34,46,37,34,35,37,31,29,39,31,28,37,36,27,32,38,36,34,36,29,33,36,24,31,23,18,37,14,9,13,18,14,13,6,4,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
283,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3,3,5,4,7,12,11,11,14,24,32,27,18,22,19,19,17,21,27,25,17,21,23,28,17,15,10,17,14,11,11,11,12,7,5,13,13,13,9,7,9,10,8,14,7,7,13,10,11,12,14,13,16,19,14,16,17,20,14,25,19,18,19,19,20,21,24,26,23,27,11,32,25,27,31,20,30,26,28,24,33,37,40,34,36,30,26,34,32,38,34,42,41,50,45,44,22,39,31,38,37,33,33,42,48,56,39,48,42,36,45,40,39,36,43,51,43,43,50,58,44,37,44,43,48,46,54,53,48,82,56,49,62,54,48,64,41,58,48,72,66,55,49,59,63,56,63,47,56,51,37,40,41,39,34,28,24,24,30,22,23,25,23,42,25,27,28,26,25,29,22,28,22,16,15,23,17,19,31,22,23,25,21,29,25,24,22,19,19,17,9,7,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
284,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,4,5,7,8,9,16,26,30,34,35,28,32,39,39,35,33,60,41,53,59,35,25,23,13,26,15,14,20,18,18,12,20,22,26,15,16,15,11,9,11,11,12,15,9,11,8,23,15,10,17,14,14,34,20,12,19,29,14,16,23,24,21,17,22,10,21,23,24,26,25,30,24,24,25,25,27,25,19,31,40,34,30,27,35,32,35,36,39,32,33,37,33,36,42,31,35,45,47,35,27,24,41,33,40,37,41,45,25,51,39,41,36,34,32,40,37,36,43,52,40,50,41,38,47,49,45,50,51,51,62,38,51,53,52,71,42,62,66,59,50,55,56,38,46,45,24,51,35,35,33,33,30,34,34,21,35,28,22,24,26,17,22,26,22,26,17,25,27,19,30,22,33,13,18,25,13,29,22,20,26,15,30,30,29,16,18,12,7,7,7,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,6,1,6,2,4,6,13,10,20,24,13,25,41,37,54,47,49,51,52,52,39,43,34,29,26,18,21,20,20,25,14,15,16,20,15,14,17,15,14,14,12,15,21,19,11,12,12,14,17,17,11,17,24,25,16,25,22,19,20,20,26,22,36,31,22,37,32,26,32,41,27,35,41,27,34,39,36,34,32,30,43,47,35,60,44,43,37,45,33,46,42,46,54,36,49,41,61,35,40,51,37,43,56,47,46,38,42,33,39,49,41,47,38,38,44,45,40,33,41,51,49,50,44,37,34,39,40,44,32,29,32,27,24,29,33,27,31,46,31,35,36,42,50,47,48,46,38,47,34,37,39,39,23,32,24,28,21,30,25,42,32,41,30,18,21,28,17,21,16,17,17,11,15,12,12,10,8,7,9,13,14,16,18,14,9,18,12,17,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
286,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,3,2,3,6,8,6,12,9,24,25,25,19,18,17,16,20,23,28,31,30,41,37,27,28,21,23,15,18,15,13,14,13,16,14,15,14,6,12,4,14,10,17,7,13,15,20,10,7,10,12,5,10,11,17,9,14,16,10,12,12,12,14,20,9,17,21,25,19,25,14,29,32,24,25,26,28,26,26,29,34,34,31,29,43,31,41,45,36,25,27,32,49,42,39,52,50,43,34,41,41,51,34,26,34,39,48,36,36,32,43,37,48,37,35,36,40,42,55,39,49,48,49,49,46,44,51,46,44,49,46,65,53,54,56,60,63,61,56,67,70,41,62,50,52,57,52,53,51,50,52,37,46,30,37,33,30,33,29,24,18,15,20,22,23,23,19,23,27,21,18,26,23,35,41,24,29,32,18,16,18,26,26,26,22,28,21,27,15,13,20,8,11,10,4,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
287,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,2,1,1,1,4,9,7,10,19,33,30,35,16,30,25,24,22,29,46,38,51,57,47,42,30,26,19,24,15,14,13,13,15,8,17,4,7,8,12,14,13,6,9,5,19,15,10,17,9,19,14,20,14,8,7,15,11,19,16,17,19,14,11,15,23,23,16,26,20,26,17,24,31,29,19,26,31,30,33,36,31,25,26,28,31,27,35,32,39,41,39,36,38,35,29,29,36,45,45,36,33,42,40,43,51,39,58,33,38,33,30,37,34,42,42,44,42,40,39,54,43,46,36,42,36,52,54,57,49,50,55,57,54,49,62,55,48,39,61,65,50,50,59,50,53,56,45,48,48,39,43,32,36,43,41,23,34,17,22,29,24,31,38,28,31,27,25,32,20,17,24,21,32,26,23,19,17,13,23,24,32,21,18,18,14,24,23,18,14,14,7,6,6,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
288,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,2,10,12,20,23,24,33,16,36,36,35,26,33,31,30,40,25,36,27,41,33,46,28,41,46,56,48,71,81,57,60,55,42,48,46,39,44,38,41,37,46,32,29,43,31,32,34,42,39,49,50,40,40,49,39,51,43,45,57,60,55,64,74,81,65,59,68,53,68,56,63,58,69,64,59,80,71,68,72,62,70,66,66,61,70,52,45,46,48,45,43,46,50,44,41,54,46,35,35,35,32,26,39,27,30,29,23,34,37,25,32,15,26,33,32,23,25,23,19,26,19,22,19,17,9,15,13,14,16,12,14,12,8,14,11,12,8,11,5,7,8,10,7,7,5,4,4,4,1,2,3,0,2,1,2,1,1,3,4,3,1,0,1,0,1,1,3,1,1,1,0,2,3,1,1,1,2,1,4,1,1,1,4,4,0,2,1,0,2,0,2,1,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,4,9,8,20,21,27,43,37,36,38,38,50,39,37,40,36,41,35,42,41,34,39,43,51,52,46,58,61,57,87,81,68,58,62,56,46,38,39,32,51,33,44,47,48,38,36,38,37,37,32,36,41,49,46,47,49,47,37,42,38,48,61,54,68,59,56,56,53,59,48,52,47,70,69,62,60,50,51,41,55,53,49,34,44,59,46,45,59,40,30,37,40,52,35,45,32,44,42,39,45,42,45,41,34,34,26,28,28,35,31,26,17,26,24,22,22,30,29,24,24,25,23,13,23,24,17,18,27,19,23,20,18,17,7,15,10,8,10,7,15,6,11,11,8,8,9,6,12,7,6,5,6,9,7,1,2,1,4,3,0,0,0,0,2,1,1,2,1,0,0,2,1,0,1,1,0,1,0,1,0,2,1,0,0,2,1,1,2,2,0,0,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,8,9,17,11,33,25,31,37,30,27,35,42,43,35,45,24,31,46,37,42,34,38,43,50,57,36,56,87,68,59,68,66,62,36,46,64,42,36,33,46,50,44,45,30,41,44,39,40,42,40,53,35,52,44,55,30,40,51,42,55,51,52,60,68,69,70,75,67,68,56,51,61,65,60,53,48,67,70,72,53,65,45,51,52,62,44,57,50,37,47,49,44,46,36,31,47,33,49,35,34,33,32,32,30,30,31,25,32,27,27,23,24,24,19,23,18,17,27,25,16,23,16,30,19,19,15,18,18,18,9,7,8,9,5,6,9,12,11,9,10,5,8,6,5,7,2,9,7,7,6,10,4,1,7,3,5,4,1,2,0,2,3,3,0,2,2,0,3,1,0,1,0,1,2,0,0,0,0,3,0,1,1,1,3,1,2,0,2,0,2,0,3,0,0,0,3,0,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,8,7,6,14,8,29,40,39,44,48,43,39,41,34,33,37,37,32,30,43,36,37,43,34,63,44,64,69,68,76,73,64,58,61,48,45,37,49,35,38,61,47,40,38,39,34,45,39,43,36,39,45,40,45,36,57,48,56,36,46,51,50,50,61,60,58,53,72,71,56,78,66,46,54,45,65,66,53,50,56,52,44,47,37,38,35,42,60,31,37,34,41,32,46,35,41,41,40,44,35,40,23,44,36,40,36,24,25,29,26,25,35,25,29,30,23,23,28,29,19,21,20,24,24,16,23,18,20,20,15,23,14,18,15,22,13,10,8,8,11,10,13,9,10,7,5,14,8,6,5,3,3,2,3,8,6,3,2,1,3,3,1,3,2,2,3,2,2,0,0,2,1,1,2,0,0,2,2,0,0,0,1,0,1,1,0,0,2,2,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,13,13,21,32,36,43,53,49,55,47,57,48,30,41,33,36,41,32,39,32,19,33,30,30,28,23,44,33,36,19,35,37,40,32,31,38,31,51,35,49,35,57,58,44,64,47,44,42,40,32,45,46,71,60,57,71,55,53,49,34,42,32,40,41,46,31,42,29,35,27,34,35,32,34,31,32,42,34,29,24,31,27,51,33,45,40,49,46,48,42,45,37,54,37,57,40,55,54,41,51,42,56,42,45,53,63,56,46,34,57,40,40,48,48,46,39,31,36,37,42,44,23,27,18,32,30,27,30,27,37,31,23,23,25,21,21,13,13,24,12,24,14,11,7,4,8,7,9,7,7,8,4,4,3,3,1,5,1,3,2,1,1,4,1,3,2,2,3,0,4,0,3,2,0,2,1,1,1,0,2,2,2,1,1,1,1,0,0,1,0,1,2,2,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,3,5,8,12,14,24,26,23,40,22,22,39,33,37,33,30,28,40,31,30,29,34,34,33,41,28,28,22,28,37,42,41,31,27,32,29,42,25,25,30,40,41,42,63,46,46,45,54,38,41,35,37,38,34,52,49,57,55,33,47,53,37,46,53,44,40,44,44,37,38,34,29,41,39,34,37,36,41,37,52,48,53,42,43,40,51,47,43,58,47,48,45,49,53,58,52,52,49,46,49,50,58,59,53,54,52,49,50,55,41,47,31,46,51,50,32,42,36,48,45,37,39,44,36,43,35,39,29,32,33,35,29,26,25,28,30,31,25,18,14,18,16,22,10,9,7,6,7,4,6,2,3,0,2,1,2,3,5,4,2,2,4,1,4,3,1,1,2,3,4,1,1,0,2,3,2,1,2,4,1,1,1,2,2,3,1,2,1,3,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,13,20,32,39,50,39,39,68,49,51,55,52,39,44,44,43,35,35,31,34,35,28,44,30,40,28,35,27,28,36,34,43,39,32,44,45,51,41,61,56,47,47,50,53,47,44,36,44,33,50,38,45,53,62,50,58,38,39,44,48,43,42,37,39,31,40,35,32,29,41,28,45,30,27,26,32,35,28,31,35,43,36,47,40,39,39,43,41,43,34,55,30,41,38,51,49,54,47,52,53,55,49,56,48,34,43,35,42,46,54,47,49,46,44,33,35,29,39,37,22,38,35,36,28,27,20,19,24,20,24,33,24,28,14,22,19,23,23,14,17,13,11,16,12,11,10,3,9,2,1,7,5,4,4,7,5,2,2,2,1,1,0,1,1,1,3,1,0,4,5,2,2,5,0,1,2,1,2,0,1,0,1,0,0,0,2,1,0,2,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,9,14,20,25,31,30,32,46,48,66,44,46,43,37,47,42,21,37,33,28,33,30,23,24,31,32,38,31,25,27,35,24,23,36,30,39,27,43,35,35,37,32,45,38,44,49,48,47,52,49,48,48,58,72,66,71,77,70,47,47,35,31,46,30,30,33,28,42,34,32,25,45,38,45,31,38,28,37,36,30,30,41,43,36,51,26,54,53,29,43,43,44,54,43,43,43,49,46,51,39,47,40,54,56,47,43,64,44,43,37,39,38,36,33,43,41,42,36,47,46,42,43,34,33,29,33,38,33,35,23,35,39,25,21,24,18,15,17,19,23,21,20,15,14,12,13,16,13,12,8,13,8,5,4,5,6,4,1,1,2,2,1,0,1,0,1,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,7,20,17,26,28,41,46,52,52,57,38,29,31,30,32,38,34,36,25,31,29,26,32,38,33,19,30,27,35,34,45,35,38,36,38,41,34,33,44,46,52,60,58,58,36,46,61,42,43,33,31,43,45,49,49,56,64,43,45,41,43,38,55,61,42,55,33,31,36,37,35,38,28,40,28,29,42,26,38,43,34,55,39,50,41,39,39,35,49,48,42,33,60,52,48,47,44,48,47,57,64,58,51,42,64,51,46,40,48,46,52,37,38,42,29,40,44,45,35,38,31,25,31,25,31,28,23,26,24,31,41,30,25,34,18,18,28,22,16,17,15,12,12,8,5,3,2,0,7,6,2,6,0,3,3,3,3,1,0,4,3,1,3,3,5,1,3,1,1,2,1,2,3,2,2,1,0,2,3,1,0,0,2,2,1,2,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
297,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,3,2,7,18,14,26,22,45,68,57,45,42,52,49,31,26,15,21,22,14,14,10,14,11,9,19,18,12,16,16,17,13,13,14,21,12,21,25,28,16,23,24,13,14,11,26,23,22,38,28,24,34,29,30,24,22,34,39,16,37,29,33,39,38,31,36,51,36,39,36,39,46,39,50,58,57,61,59,60,67,74,56,57,66,71,68,46,64,53,51,63,60,60,49,61,57,53,60,61,50,46,49,53,62,60,72,68,70,89,63,87,74,87,60,79,65,72,59,66,53,51,53,45,43,40,37,35,40,32,25,21,16,21,14,18,18,14,9,10,10,10,12,9,7,7,12,8,9,5,5,4,3,5,7,5,1,5,5,3,6,3,3,1,1,2,0,0,1,3,3,1,0,1,2,1,4,2,6,4,3,5,3,1,8,3,5,6,5,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
298,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,3,12,19,21,22,40,55,53,44,46,46,38,25,27,20,11,21,23,13,19,14,18,15,12,12,12,20,14,11,16,13,14,19,24,20,14,31,12,19,17,13,15,27,16,20,27,25,23,36,36,33,29,33,26,32,33,29,25,23,24,26,30,29,33,42,28,29,38,35,39,38,49,49,51,61,56,51,54,60,73,58,77,64,57,67,61,81,67,54,76,63,65,70,50,58,52,62,57,68,55,56,66,61,68,84,82,88,80,85,85,67,91,86,61,51,50,47,50,45,43,48,54,44,46,37,33,36,25,31,34,27,16,24,12,17,16,13,9,11,7,5,10,5,7,5,5,3,7,1,3,2,5,7,2,2,3,0,3,2,0,5,3,2,1,4,2,0,2,1,0,0,2,3,3,2,2,1,5,3,4,4,4,5,6,5,2,5,3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
299,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,5,3,11,14,14,27,43,40,43,39,34,45,37,39,26,19,18,20,23,11,18,12,15,18,12,11,15,18,10,17,12,17,17,15,13,21,20,16,25,17,25,31,12,15,22,23,21,23,23,25,26,32,28,22,33,28,32,26,27,34,28,23,26,32,38,33,35,33,35,39,45,36,48,52,42,55,51,52,55,65,68,51,63,65,77,52,82,54,53,73,63,61,65,76,54,49,83,57,62,64,67,59,59,64,69,71,68,61,73,95,73,88,88,89,81,47,68,62,49,44,56,55,41,46,51,37,43,35,44,24,27,27,19,24,20,22,8,11,10,7,7,8,10,10,9,7,5,6,4,8,5,3,2,2,8,1,3,2,1,4,2,1,0,1,0,2,2,2,1,1,0,1,3,1,2,1,3,2,2,2,2,4,2,4,2,7,2,4,4,2,3,2,3,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,9,10,19,21,28,32,39,52,48,51,51,37,36,32,30,22,18,22,18,16,18,14,15,13,20,18,19,17,22,19,12,16,18,16,27,27,18,24,31,20,23,23,26,21,31,31,18,24,26,34,29,31,37,37,35,27,27,35,38,45,47,48,37,49,51,62,60,60,45,53,68,60,61,70,52,52,55,67,60,69,61,45,51,44,51,47,44,35,40,47,49,51,43,41,46,38,34,41,34,33,51,48,37,37,40,61,63,62,57,56,71,55,67,69,66,66,84,72,80,48,41,60,55,51,50,59,38,38,36,35,32,22,27,14,19,10,12,9,11,10,10,9,9,10,10,7,6,10,8,9,9,5,5,8,2,4,3,4,3,3,1,5,2,1,2,2,3,1,2,2,2,4,0,3,0,1,3,3,4,1,1,4,1,0,2,1,1,3,2,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
301,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,7,13,17,21,24,25,25,20,49,50,40,22,39,17,17,30,25,22,33,21,23,27,32,29,21,15,24,21,23,21,23,30,30,18,29,27,26,31,23,23,26,33,33,34,32,25,33,30,23,29,26,35,33,39,35,32,36,37,42,30,33,48,47,40,45,41,42,44,54,60,48,48,54,56,47,46,50,51,45,33,60,49,56,46,51,40,43,44,49,35,42,38,38,36,38,43,54,43,49,42,47,56,38,42,39,54,54,48,59,52,58,67,61,74,70,52,47,55,45,45,44,50,46,40,54,52,54,46,32,29,33,33,34,19,26,26,27,19,19,23,18,25,28,32,16,21,16,7,7,12,11,16,8,7,7,9,3,1,3,1,7,5,1,2,4,4,3,6,7,4,3,2,2,4,2,1,4,2,3,1,0,3,2,3,0,0,3,1,0,2,2,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
302,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,6,11,6,27,27,43,55,96,58,84,72,48,39,45,31,28,15,22,15,16,13,17,12,17,16,8,18,19,13,15,12,18,25,19,15,24,17,26,17,30,28,16,23,23,29,29,24,20,22,27,34,27,24,31,16,31,27,25,30,36,28,28,46,29,42,30,36,32,38,21,32,43,33,55,39,67,70,55,51,62,51,62,48,69,66,61,56,62,57,48,58,62,62,50,56,64,63,45,55,44,46,60,48,55,67,64,64,76,61,85,66,77,71,65,75,57,66,50,39,41,39,43,46,35,41,34,40,39,34,34,23,22,16,12,16,11,11,14,14,12,5,10,8,8,5,6,11,8,4,8,7,6,5,7,4,0,5,3,4,5,4,0,2,2,2,3,5,4,3,2,2,4,3,5,4,3,5,7,6,3,3,5,2,3,3,4,4,3,2,5,1,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
